EMD_CODE,total_trips,improve_trips,avg_deviation_ratio,avg_mean_confidence,avg_longest_deviation,avg_longest_deviation_ratio,avg_separation,improve_ratio,improve_ratio_lower_bound,deviation_norm,longest_dev_norm,longest_dev_ratio_norm,needs_attention,severity_score,improve_ratio_pct,improve_ratio_lower_bound_pct,priority_rank
28237102,9,6,0.40114599160861036,0.9635536766340516,165.22222222222223,0.28856780165653706,2.4672432614913244,0.6666666666666666,0.35419734749908977,0.725985762847425,0.5508623250918985,0.7363604142795674,True,0.5421664854596859,66.66666666666666,35.419734749908976,11
11530108,10,7,0.3809690101575379,0.9730265677762656,125.4,0.2672356350598719,2.025191818298772,0.7,0.3967732199795652,0.6749752965750314,0.3974836292303879,0.6744958818060149,True,0.535778375323495,70.0,39.67732199795652,12
41360112,7,6,0.33782633705427034,0.9678899516074518,166.28571428571428,0.2228313560149069,1.684971715839517,0.8571428571428571,0.4868654966809702,0.5659040821036435,0.5549584557610316,0.5457208719872108,True,0.5223481473690202,85.71428571428571,48.686549668097015,13
11470101,40,23,0.3711029579881688,0.9625340041996759,106.8,0.22627559043139422,1.5971855707402083,0.575,0.4219480043605999,0.65003242181214,0.3258441379156087,0.5557093535106308,True,0.5171255994260682,57.49999999999999,42.19480043605999,14
41590130,6,5,0.3485700180801858,0.9671887783161305,196.83333333333334,0.2333010584836537,1.4795751956342078,0.8333333333333334,0.4364905634363539,0.59306573559194,0.6726152240109827,0.5760836223169158,True,0.5113817268591421,83.33333333333334,43.64905634363539,15
41480122,9,7,0.3369534421671452,0.94416616388743,127.77777777777777,0.21329882955772533,1.4638102621489069,0.7777777777777778,0.4525833436728054,0.5636972715702138,0.4066418437712258,0.5180759869778513,True,0.4990160507030371,77.77777777777779,45.25833436728054,16
11530101,17,10,0.41270628776364665,0.9411469639157497,91.23529411764706,0.19272937077212085,1.2087910877090011,0.5882352941176471,0.3600507438551554,0.7552119431135529,0.2658953415781938,0.4584233518252475,True,0.4982736252266931,58.82352941176471,36.00507438551554,17
41390101,7,5,0.3446227594223052,0.9717991613561564,121.57142857142857,0.27379680250680855,1.724074768147792,0.7142857142857143,0.35892909014821267,0.5830864676263876,0.38273755882150856,0.6935236516645572,True,0.4930952156949341,71.42857142857143,35.892909014821264,18
41550250,36,19,0.33237680661250996,0.9808016422314255,104.41666666666667,0.2785939422544508,1.6208337419240326,0.5277777777777778,0.3700567162693947,0.5521268434481049,0.3166645256772454,0.7074356378828055,True,0.4921535387456899,52.77777777777778,37.00567162693947,19
28260115,5,4,0.39872863121963353,0.9480801364514976,73.0,0.18497955015352638,1.3480280642909808,0.8,0.37552826411853885,0.7198743095118931,0.19566054617154752,0.43594841815403784,True,0.490916108543645,80.0,37.552826411853886,20
